specimen_id	cell_type_name	percent_live_cell
506	MB doublets (CD19+CD14+)	0.028
506	Bcells	8.07
506	B cells (CD19+CD3-CD14-CD56-)	7.92
506	B cells (CD19+CD20+CD3-CD14-CD56-)	7.86
506	Memory B cells	2.5
506	Naive B cells	4.91
506	Proliferating B cells	0.37
506	Activated B cells (ABCs)	0.33
506	ASCs (Plasmablasts)	0.03
506	B:NK doublets (CD19+CD3-CD14-CD56+)	0.15
506	CD3CD19neg	68.9
506	T cells (CD19-CD3+CD14-)	68.7
506	CD56+ CD3high T cells	0.45
506	CD56+CD3+T cells	1.75
506	CD3 Tcells	66.5
506	CD4Tcells	34.2
506	NaiveCD4	7.34
506	TcmCD4	19.4
506	TemraCD4	1.25
506	TemCD4	6.2
506	CD4+CD8+ T cells	2.7
506	CD4-CD8- T cells	1.8
506	CD8Tcells	26.6
506	NaiveCD8	11.0
506	TcmCD8	8.12
506	TemCD8	5.02
506	TemraCD8	2.47
506	T:M doublets (CD19-CD3+CD14+)	0.24
506	CD19-CD3-	22.8
506	NK cells (CD3-CD19-CD56+)	4.6
506	CD3-CD19-CD56- cells	18.2
506	Monocytes	15.8
506	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.49
506	non-pDCs	1.03
506	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.24
506	Conventional dendritic cells (cDCs)	0.79
506	cDC1	0.013
506	cDC2	0.74
506	pDC	0.32
506	Classical_Monocytes	10.3
506	Intermediate_Monocytes	1.41
506	Non-Classical_Monocytes	2.24
506	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.32
506	Activated granulocytes	0.00176
506	Basophils	0.57
506	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.71
506	NK	3.99
506	CD56high NK cells	0.53
507	CD3CD19	0.19
507	CD19+ CD3-	8.01
507	MB doublets (CD19+CD14+)	0.03
507	Bcells	7.98
507	B cells (CD19+CD3-CD14-CD56-)	7.78
507	B cells (CD19+CD20+CD3-CD14-CD56-)	7.73
507	Memory B cells	2.33
507	Naive B cells	5.0
507	Proliferating B cells	0.31
507	Activated B cells (ABCs)	0.28
507	ASCs (Plasmablasts)	0.027
507	B:NK doublets (CD19+CD3-CD14-CD56+)	0.2
507	CD3CD19neg	70.6
507	T cells (CD19-CD3+CD14-)	70.3
507	CD56+ CD3high T cells	0.41
507	CD56+CD3+T cells	1.65
507	CD3 Tcells	68.2
507	CD4Tcells	35.7
507	NaiveCD4	8.49
507	TcmCD4	19.8
507	TemraCD4	1.15
507	TemCD4	6.17
507	CD4+CD8+ T cells	2.73
507	CD4-CD8- T cells	1.63
507	CD8Tcells	27.1
507	NaiveCD8	12.2
507	TcmCD8	8.09
507	TemCD8	4.66
507	TemraCD8	2.14
507	T:M doublets (CD19-CD3+CD14+)	0.33
507	CD19-CD3-	21.2
507	NK cells (CD3-CD19-CD56+)	4.72
507	CD3-CD19-CD56- cells	16.5
507	Monocytes	13.9
507	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.37
507	non-pDCs	0.96
507	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.26
507	Conventional dendritic cells (cDCs)	0.7
507	cDC1	0.00604
507	cDC2	0.66
507	pDC	0.28
507	Classical_Monocytes	9.01
507	Intermediate_Monocytes	1.35
507	Non-Classical_Monocytes	1.8
507	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.6
507	Activated granulocytes	0.00769
507	Basophils	0.62
507	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.93
507	NK	4.16
507	CD56high NK cells	0.48
508	CD3CD19	0.16
508	CD19+ CD3-	8.07
508	MB doublets (CD19+CD14+)	0.03
508	Bcells	8.04
508	B cells (CD19+CD3-CD14-CD56-)	7.85
508	B cells (CD19+CD20+CD3-CD14-CD56-)	7.76
508	Memory B cells	2.29
508	Naive B cells	5.08
508	Proliferating B cells	0.3
508	Activated B cells (ABCs)	0.28
508	ASCs (Plasmablasts)	0.019
508	B:NK doublets (CD19+CD3-CD14-CD56+)	0.19
508	CD3CD19neg	67.6
508	T cells (CD19-CD3+CD14-)	67.3
508	CD56+ CD3high T cells	0.33
508	CD56+CD3+T cells	2.26
508	CD3 Tcells	64.7
508	CD4Tcells	33.7
508	NaiveCD4	7.95
508	TcmCD4	17.1
508	TemraCD4	1.62
508	TemCD4	7.02
508	CD4+CD8+ T cells	2.38
508	CD4-CD8- T cells	1.95
508	CD8Tcells	25.6
508	NaiveCD8	10.5
508	TcmCD8	6.91
508	TemCD8	5.41
508	TemraCD8	2.85
508	T:M doublets (CD19-CD3+CD14+)	0.24
508	CD19-CD3-	24.2
508	NK cells (CD3-CD19-CD56+)	5.75
508	CD3-CD19-CD56- cells	18.4
508	Monocytes	14.8
508	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.67
508	non-pDCs	1.14
508	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.31
508	Conventional dendritic cells (cDCs)	0.83
508	cDC1	0.00976
508	cDC2	0.76
508	pDC	0.35
508	Classical_Monocytes	8.01
508	Intermediate_Monocytes	2.05
508	Non-Classical_Monocytes	2.51
508	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.67
508	Activated granulocytes	0.00422
508	Basophils	0.67
508	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.93
508	NK	5.18
508	CD56high NK cells	0.47
509	CD3CD19	0.16
509	CD19+ CD3-	8.15
509	MB doublets (CD19+CD14+)	0.034
509	Bcells	8.11
509	B cells (CD19+CD3-CD14-CD56-)	7.89
509	B cells (CD19+CD20+CD3-CD14-CD56-)	7.5
509	Memory B cells	2.17
509	Naive B cells	4.82
509	Proliferating B cells	0.43
509	Activated B cells (ABCs)	0.3
509	ASCs (Plasmablasts)	0.13
509	B:NK doublets (CD19+CD3-CD14-CD56+)	0.22
509	CD3CD19neg	69.9
509	T cells (CD19-CD3+CD14-)	69.8
509	CD56+ CD3high T cells	0.23
509	CD56+CD3+T cells	1.5
509	CD3 Tcells	68.0
509	CD4Tcells	36.2
509	NaiveCD4	8.88
509	TcmCD4	20.8
509	TemraCD4	0.99
509	TemCD4	5.56
509	CD4+CD8+ T cells	2.83
509	CD4-CD8- T cells	1.61
509	CD8Tcells	26.4
509	NaiveCD8	12.0
509	TcmCD8	8.07
509	TemCD8	4.46
509	TemraCD8	1.81
509	T:M doublets (CD19-CD3+CD14+)	0.16
509	CD19-CD3-	21.8
509	NK cells (CD3-CD19-CD56+)	3.85
509	CD3-CD19-CD56- cells	17.9
509	Monocytes	14.3
509	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.56
509	non-pDCs	0.98
509	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.35
509	Conventional dendritic cells (cDCs)	0.63
509	cDC1	0.00513
509	cDC2	0.6
509	pDC	0.38
509	Classical_Monocytes	9.95
509	Intermediate_Monocytes	0.97
509	Non-Classical_Monocytes	1.5
509	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.66
509	Activated granulocytes	0.00806
509	Basophils	0.67
509	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.93
509	NK	3.13
509	CD56high NK cells	0.64
510	CD3CD19	0.12
510	CD19+ CD3-	8.95
510	MB doublets (CD19+CD14+)	0.032
510	Bcells	8.91
510	B cells (CD19+CD3-CD14-CD56-)	8.72
510	B cells (CD19+CD20+CD3-CD14-CD56-)	8.62
510	Memory B cells	2.77
510	Naive B cells	5.35
510	Proliferating B cells	0.41
510	Activated B cells (ABCs)	0.38
510	ASCs (Plasmablasts)	0.024
510	B:NK doublets (CD19+CD3-CD14-CD56+)	0.19
510	CD3CD19neg	64.2
510	T cells (CD19-CD3+CD14-)	64.0
510	CD56+ CD3high T cells	0.27
510	CD56+CD3+T cells	1.48
510	CD3 Tcells	62.2
510	CD4Tcells	33.0
510	NaiveCD4	7.05
510	TcmCD4	19.4
510	TemraCD4	0.97
510	TemCD4	5.63
510	CD4+CD8+ T cells	2.35
510	CD4-CD8- T cells	1.84
510	CD8Tcells	23.8
510	NaiveCD8	9.88
510	TcmCD8	7.84
510	TemCD8	4.32
510	TemraCD8	1.82
510	T:M doublets (CD19-CD3+CD14+)	0.2
510	CD19-CD3-	26.8
510	NK cells (CD3-CD19-CD56+)	4.18
510	CD3-CD19-CD56- cells	22.5
510	Monocytes	19.2
510	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	2.02
510	non-pDCs	1.37
510	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.39
510	Conventional dendritic cells (cDCs)	0.97
510	cDC1	0.014
510	cDC2	0.92
510	pDC	0.45
510	Classical_Monocytes	12.7
510	Intermediate_Monocytes	1.48
510	Non-Classical_Monocytes	2.52
510	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.35
510	Activated granulocytes	0.00453
510	Basophils	0.55
510	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.74
510	NK	3.59
510	CD56high NK cells	0.51
513	CD3CD19	0.25
513	CD19+ CD3-	6.1
513	MB doublets (CD19+CD14+)	0.031
513	Bcells	6.06
513	B cells (CD19+CD3-CD14-CD56-)	5.85
513	B cells (CD19+CD20+CD3-CD14-CD56-)	5.82
513	Memory B cells	0.7
513	Naive B cells	5.01
513	Proliferating B cells	0.1
513	Activated B cells (ABCs)	0.092
513	ASCs (Plasmablasts)	0.01
513	B:NK doublets (CD19+CD3-CD14-CD56+)	0.2
513	CD3CD19neg	48.8
513	T cells (CD19-CD3+CD14-)	48.3
513	CD56+ CD3high T cells	0.97
513	CD56+CD3+T cells	0.89
513	CD3 Tcells	46.4
513	CD4Tcells	36.7
513	NaiveCD4	20.1
513	TcmCD4	13.9
513	TemraCD4	0.18
513	TemCD4	2.55
513	CD4+CD8+ T cells	0.25
513	CD4-CD8- T cells	1.18
513	CD8Tcells	7.58
513	NaiveCD8	4.67
513	TcmCD8	0.94
513	TemCD8	1.25
513	TemraCD8	0.72
513	T:M doublets (CD19-CD3+CD14+)	0.5
513	CD19-CD3-	44.8
513	NK cells (CD3-CD19-CD56+)	7.77
513	CD3-CD19-CD56- cells	37.0
513	Monocytes	34.6
513	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.88
513	non-pDCs	1.06
513	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.14
513	Conventional dendritic cells (cDCs)	0.92
513	cDC1	0.00782
513	cDC2	0.88
513	pDC	0.54
513	Classical_Monocytes	28.6
513	Intermediate_Monocytes	1.47
513	Non-Classical_Monocytes	2.25
513	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.4
513	Activated granulocytes	0.051
513	Basophils	0.57
513	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.77
513	NK	7.19
513	CD56high NK cells	0.46
514	CD3CD19	0.2
514	CD19+ CD3-	8.68
514	MB doublets (CD19+CD14+)	0.024
514	Bcells	8.65
514	B cells (CD19+CD3-CD14-CD56-)	8.42
514	B cells (CD19+CD20+CD3-CD14-CD56-)	8.38
514	Memory B cells	1.17
514	Naive B cells	7.1
514	Proliferating B cells	0.098
514	Activated B cells (ABCs)	0.093
514	ASCs (Plasmablasts)	0.00415
514	B:NK doublets (CD19+CD3-CD14-CD56+)	0.23
514	CD3CD19neg	50.5
514	T cells (CD19-CD3+CD14-)	50.2
514	CD56+ CD3high T cells	0.88
514	CD56+CD3+T cells	1.54
514	CD3 Tcells	47.8
514	CD4Tcells	36.2
514	NaiveCD4	17.9
514	TcmCD4	14.9
514	TemraCD4	0.3
514	TemCD4	3.1
514	CD4+CD8+ T cells	0.29
514	CD4-CD8- T cells	1.55
514	CD8Tcells	8.95
514	NaiveCD8	5.01
514	TcmCD8	1.37
514	TemCD8	1.69
514	TemraCD8	0.88
514	T:M doublets (CD19-CD3+CD14+)	0.31
514	CD19-CD3-	40.6
514	NK cells (CD3-CD19-CD56+)	7.13
514	CD3-CD19-CD56- cells	33.4
514	Monocytes	31.1
514	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.91
514	non-pDCs	1.06
514	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.15
514	Conventional dendritic cells (cDCs)	0.91
514	cDC1	0.012
514	cDC2	0.85
514	pDC	0.51
514	Classical_Monocytes	26.2
514	Intermediate_Monocytes	1.14
514	Non-Classical_Monocytes	1.54
514	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.34
514	Activated granulocytes	0.017
514	Basophils	0.71
514	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.62
514	NK	6.71
514	CD56high NK cells	0.31
515	CD3CD19	0.18
515	CD19+ CD3-	7.68
515	MB doublets (CD19+CD14+)	0.028
515	Bcells	7.65
515	B cells (CD19+CD3-CD14-CD56-)	7.4
515	B cells (CD19+CD20+CD3-CD14-CD56-)	7.35
515	Memory B cells	0.96
515	Naive B cells	6.32
515	Proliferating B cells	0.073
515	Activated B cells (ABCs)	0.07
515	ASCs (Plasmablasts)	0.00222
515	B:NK doublets (CD19+CD3-CD14-CD56+)	0.24
515	CD3CD19neg	50.8
515	T cells (CD19-CD3+CD14-)	50.4
515	CD56+ CD3high T cells	0.73
515	CD56+CD3+T cells	1.24
515	CD3 Tcells	48.4
515	CD4Tcells	37.5
515	NaiveCD4	20.2
515	TcmCD4	14.3
515	TemraCD4	0.38
515	TemCD4	2.69
515	CD4+CD8+ T cells	0.27
515	CD4-CD8- T cells	1.23
515	CD8Tcells	8.51
515	NaiveCD8	5.14
515	TcmCD8	1.32
515	TemCD8	1.34
515	TemraCD8	0.72
515	T:M doublets (CD19-CD3+CD14+)	0.44
515	CD19-CD3-	41.3
515	NK cells (CD3-CD19-CD56+)	6.53
515	CD3-CD19-CD56- cells	34.7
515	Monocytes	32.3
515	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.73
515	non-pDCs	0.94
515	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.098
515	Conventional dendritic cells (cDCs)	0.84
515	cDC1	0.00678
515	cDC2	0.8
515	pDC	0.51
515	Classical_Monocytes	27.4
515	Intermediate_Monocytes	1.4
515	Non-Classical_Monocytes	1.61
515	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.4
515	Activated granulocytes	0.013
515	Basophils	0.93
515	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.46
515	NK	6.1
515	CD56high NK cells	0.33
516	CD3CD19	0.15
516	CD19+ CD3-	8.48
516	MB doublets (CD19+CD14+)	0.027
516	Bcells	8.45
516	B cells (CD19+CD3-CD14-CD56-)	8.01
516	B cells (CD19+CD20+CD3-CD14-CD56-)	7.9
516	Memory B cells	1.02
516	Naive B cells	6.78
516	Proliferating B cells	0.092
516	Activated B cells (ABCs)	0.089
516	ASCs (Plasmablasts)	0.00284
516	B:NK doublets (CD19+CD3-CD14-CD56+)	0.43
516	CD3CD19neg	45.2
516	T cells (CD19-CD3+CD14-)	44.8
516	CD56+ CD3high T cells	0.64
516	CD56+CD3+T cells	1.36
516	CD3 Tcells	42.8
516	CD4Tcells	33.4
516	NaiveCD4	16.9
516	TcmCD4	13.4
516	TemraCD4	0.2
516	TemCD4	2.85
516	CD4+CD8+ T cells	0.25
516	CD4-CD8- T cells	1.11
516	CD8Tcells	7.73
516	NaiveCD8	4.55
516	TcmCD8	1.2
516	TemCD8	1.34
516	TemraCD8	0.65
516	T:M doublets (CD19-CD3+CD14+)	0.37
516	CD19-CD3-	46.2
516	NK cells (CD3-CD19-CD56+)	6.65
516	CD3-CD19-CD56- cells	39.5
516	Monocytes	37.0
516	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.83
516	non-pDCs	1.05
516	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.11
516	Conventional dendritic cells (cDCs)	0.94
516	cDC1	0.00373
516	cDC2	0.91
516	pDC	0.53
516	Classical_Monocytes	30.2
516	Intermediate_Monocytes	2.36
516	Non-Classical_Monocytes	2.41
516	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.45
516	Activated granulocytes	0.018
516	Basophils	0.85
516	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.58
516	NK	6.22
516	CD56high NK cells	0.33
517	CD3CD19	0.15
517	CD19+ CD3-	8.48
517	MB doublets (CD19+CD14+)	0.034
517	Bcells	8.44
517	B cells (CD19+CD3-CD14-CD56-)	8.13
517	B cells (CD19+CD20+CD3-CD14-CD56-)	8.08
517	Memory B cells	1.06
517	Naive B cells	6.92
517	Proliferating B cells	0.11
517	Activated B cells (ABCs)	0.1
517	ASCs (Plasmablasts)	0.000845
517	B:NK doublets (CD19+CD3-CD14-CD56+)	0.3
517	CD3CD19neg	53.7
517	T cells (CD19-CD3+CD14-)	53.5
517	CD56+ CD3high T cells	0.72
517	CD56+CD3+T cells	1.76
517	CD3 Tcells	51.0
517	CD4Tcells	39.6
517	NaiveCD4	19.7
517	TcmCD4	16.4
517	TemraCD4	0.36
517	TemCD4	3.2
517	CD4+CD8+ T cells	0.29
517	CD4-CD8- T cells	1.44
517	CD8Tcells	9.14
517	NaiveCD8	5.28
517	TcmCD8	1.54
517	TemCD8	1.51
517	TemraCD8	0.81
517	T:M doublets (CD19-CD3+CD14+)	0.2
517	CD19-CD3-	37.7
517	NK cells (CD3-CD19-CD56+)	7.1
517	CD3-CD19-CD56- cells	30.5
517	Monocytes	26.9
517	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.47
517	non-pDCs	0.86
517	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.14
517	Conventional dendritic cells (cDCs)	0.72
517	cDC1	0.00253
517	cDC2	0.68
517	pDC	0.3
517	Classical_Monocytes	22.2
517	Intermediate_Monocytes	0.96
517	Non-Classical_Monocytes	1.93
517	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.65
517	Activated granulocytes	0.013
517	Basophils	1.0
517	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	2.63
517	NK	6.65
517	CD56high NK cells	0.35
521	CD3CD19	0.12
521	CD19+ CD3-	7.64
521	MB doublets (CD19+CD14+)	0.00655
521	Bcells	7.64
521	B cells (CD19+CD3-CD14-CD56-)	7.59
521	B cells (CD19+CD20+CD3-CD14-CD56-)	7.53
521	Memory B cells	0.69
521	Naive B cells	6.75
521	Proliferating B cells	0.087
521	Activated B cells (ABCs)	0.083
521	ASCs (Plasmablasts)	0.00225
521	B:NK doublets (CD19+CD3-CD14-CD56+)	0.044
521	CD3CD19neg	62.9
521	T cells (CD19-CD3+CD14-)	62.5
521	CD56+ CD3high T cells	0.81
521	CD56+CD3+T cells	0.97
521	CD3 Tcells	60.7
521	CD4Tcells	44.4
521	NaiveCD4	24.7
521	TcmCD4	17.0
521	TemraCD4	0.14
521	TemCD4	2.52
521	CD4+CD8+ T cells	0.23
521	CD4-CD8- T cells	2.95
521	CD8Tcells	11.7
521	NaiveCD8	8.01
521	TcmCD8	1.02
521	TemCD8	1.6
521	TemraCD8	1.09
521	T:M doublets (CD19-CD3+CD14+)	0.42
521	CD19-CD3-	29.3
521	NK cells (CD3-CD19-CD56+)	12.6
521	CD3-CD19-CD56- cells	16.5
521	Monocytes	13.5
521	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	0.87
521	non-pDCs	0.39
521	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.035
521	Conventional dendritic cells (cDCs)	0.35
521	cDC1	0.01
521	cDC2	0.32
521	pDC	0.2
521	Classical_Monocytes	9.35
521	Intermediate_Monocytes	0.62
521	Non-Classical_Monocytes	2.4
521	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	3.0
521	Activated granulocytes	0.096
521	Basophils	0.94
521	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.96
521	NK	11.7
521	CD56high NK cells	0.78
522	CD3CD19	0.21
522	CD19+ CD3-	6.48
522	MB doublets (CD19+CD14+)	0.00749
522	Bcells	6.48
522	B cells (CD19+CD3-CD14-CD56-)	6.44
522	B cells (CD19+CD20+CD3-CD14-CD56-)	6.38
522	Memory B cells	0.63
522	Naive B cells	5.66
522	Proliferating B cells	0.086
522	Activated B cells (ABCs)	0.083
522	ASCs (Plasmablasts)	0.00182
522	B:NK doublets (CD19+CD3-CD14-CD56+)	0.032
522	CD3CD19neg	66.1
522	T cells (CD19-CD3+CD14-)	65.7
522	CD56+ CD3high T cells	0.69
522	CD56+CD3+T cells	0.74
522	CD3 Tcells	64.2
522	CD4Tcells	47.7
522	NaiveCD4	25.7
522	TcmCD4	18.6
522	TemraCD4	0.16
522	TemCD4	3.17
522	CD4+CD8+ T cells	0.29
522	CD4-CD8- T cells	3.13
522	CD8Tcells	11.7
522	NaiveCD8	7.75
522	TcmCD8	1.13
522	TemCD8	1.8
522	TemraCD8	0.97
522	T:M doublets (CD19-CD3+CD14+)	0.4
522	CD19-CD3-	27.2
522	NK cells (CD3-CD19-CD56+)	8.89
522	CD3-CD19-CD56- cells	18.2
522	Monocytes	15.5
522	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.04
522	non-pDCs	0.5
522	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.045
522	Conventional dendritic cells (cDCs)	0.46
522	cDC1	0.00658
522	cDC2	0.42
522	pDC	0.24
522	Classical_Monocytes	11.6
522	Intermediate_Monocytes	0.55
522	Non-Classical_Monocytes	1.98
522	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.64
522	Activated granulocytes	0.074
522	Basophils	0.75
522	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.81
522	NK	8.15
522	CD56high NK cells	0.61
523	CD3CD19	0.23
523	CD19+ CD3-	6.81
523	MB doublets (CD19+CD14+)	0.00931
523	Bcells	6.8
523	B cells (CD19+CD3-CD14-CD56-)	6.75
523	B cells (CD19+CD20+CD3-CD14-CD56-)	6.67
523	Memory B cells	0.56
523	Naive B cells	6.03
523	Proliferating B cells	0.081
523	Activated B cells (ABCs)	0.077
523	ASCs (Plasmablasts)	0.00194
523	B:NK doublets (CD19+CD3-CD14-CD56+)	0.049
523	CD3CD19neg	65.9
523	T cells (CD19-CD3+CD14-)	65.2
523	CD56+ CD3high T cells	0.6
523	CD56+CD3+T cells	0.73
523	CD3 Tcells	63.8
523	CD4Tcells	48.1
523	NaiveCD4	27.4
523	TcmCD4	17.8
523	TemraCD4	0.21
523	TemCD4	2.71
523	CD4+CD8+ T cells	0.29
523	CD4-CD8- T cells	2.71
523	CD8Tcells	11.1
523	NaiveCD8	7.81
523	TcmCD8	1.01
523	TemCD8	1.4
523	TemraCD8	0.89
523	T:M doublets (CD19-CD3+CD14+)	0.7
523	CD19-CD3-	27.1
523	NK cells (CD3-CD19-CD56+)	8.89
523	CD3-CD19-CD56- cells	18.1
523	Monocytes	15.6
523	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.04
523	non-pDCs	0.46
523	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.032
523	Conventional dendritic cells (cDCs)	0.42
523	cDC1	0.00717
523	cDC2	0.39
523	pDC	0.22
523	Classical_Monocytes	10.2
523	Intermediate_Monocytes	1.2
523	Non-Classical_Monocytes	2.86
523	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.47
523	Activated granulocytes	0.051
523	Basophils	0.75
523	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.66
523	NK	8.11
523	CD56high NK cells	0.65
524	CD3CD19	0.21
524	CD19+ CD3-	7.26
524	MB doublets (CD19+CD14+)	0.00867
524	Bcells	7.25
524	B cells (CD19+CD3-CD14-CD56-)	7.14
524	B cells (CD19+CD20+CD3-CD14-CD56-)	6.75
524	Memory B cells	0.64
524	Naive B cells	5.99
524	Proliferating B cells	0.11
524	Activated B cells (ABCs)	0.097
524	ASCs (Plasmablasts)	0.013
524	B:NK doublets (CD19+CD3-CD14-CD56+)	0.11
524	CD3CD19neg	67.0
524	T cells (CD19-CD3+CD14-)	66.7
524	CD56+ CD3high T cells	0.68
524	CD56+CD3+T cells	0.88
524	CD3 Tcells	65.1
524	CD4Tcells	48.2
524	NaiveCD4	26.3
524	TcmCD4	18.5
524	TemraCD4	0.17
524	TemCD4	3.18
524	CD4+CD8+ T cells	0.29
524	CD4-CD8- T cells	3.03
524	CD8Tcells	12.3
524	NaiveCD8	8.39
524	TcmCD8	1.15
524	TemCD8	1.71
524	TemraCD8	1.04
524	T:M doublets (CD19-CD3+CD14+)	0.31
524	CD19-CD3-	25.5
524	NK cells (CD3-CD19-CD56+)	8.47
524	CD3-CD19-CD56- cells	16.9
524	Monocytes	14.2
524	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.15
524	non-pDCs	0.45
524	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.034
524	Conventional dendritic cells (cDCs)	0.42
524	cDC1	0.013
524	cDC2	0.38
524	pDC	0.21
524	Classical_Monocytes	10.4
524	Intermediate_Monocytes	0.36
524	Non-Classical_Monocytes	2.06
524	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.69
524	Activated granulocytes	0.042
524	Basophils	0.74
524	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.9
524	NK	7.69
524	CD56high NK cells	0.63
525	CD3CD19	0.11
525	CD19+ CD3-	7.57
525	MB doublets (CD19+CD14+)	0.00426
525	Bcells	7.56
525	B cells (CD19+CD3-CD14-CD56-)	7.52
525	B cells (CD19+CD20+CD3-CD14-CD56-)	7.48
525	Memory B cells	0.67
525	Naive B cells	6.7
525	Proliferating B cells	0.1
525	Activated B cells (ABCs)	0.096
525	ASCs (Plasmablasts)	0.00291
525	B:NK doublets (CD19+CD3-CD14-CD56+)	0.048
525	CD3CD19neg	68.3
525	T cells (CD19-CD3+CD14-)	68.0
525	CD56+ CD3high T cells	0.67
525	CD56+CD3+T cells	0.88
525	CD3 Tcells	66.4
525	CD4Tcells	49.2
525	NaiveCD4	26.6
525	TcmCD4	19.1
525	TemraCD4	0.19
525	TemCD4	3.29
525	CD4+CD8+ T cells	0.31
525	CD4-CD8- T cells	3.09
525	CD8Tcells	12.5
525	NaiveCD8	8.74
525	TcmCD8	1.11
525	TemCD8	1.65
525	TemraCD8	1.0
525	T:M doublets (CD19-CD3+CD14+)	0.33
525	CD19-CD3-	24.0
525	NK cells (CD3-CD19-CD56+)	7.66
525	CD3-CD19-CD56- cells	16.2
525	Monocytes	13.6
525	CD3-CD19-CD56-HLA-DR+CD14-CD16- cells	1.06
525	non-pDCs	0.46
525	CD3-CD19-CD56-CD14-CD16-CD123-CD11c-HLA-DR+cells	0.034
525	Conventional dendritic cells (cDCs)	0.43
525	cDC1	0.00605
525	cDC2	0.39
525	pDC	0.17
525	Classical_Monocytes	10.2
525	Intermediate_Monocytes	0.47
525	Non-Classical_Monocytes	1.63
525	Lineage - cells (CD3-CD19-CD56-HLA-DR-)	2.6
525	Activated granulocytes	0.052
525	Basophils	0.88
525	Lineage negative cells (CD3-CD19-CD56-HLA-DR-CD123-CD66b-)	1.67
525	NK	6.93
525	CD56high NK cells	0.62
529	CD3CD19	0.15
529	CD19+ CD3-	7.93
529	MB doublets (CD19+CD14+)	0.00901
529	Bcells	7.92
